Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T059_001,SE_T061_001,SE_T062_001,SE_T063_001,SE_T064_001,SE_T065_001,SE_T065_002,SE_T065_003,SE_T065_004,SE_T065_005,SE_T065_006,SE_T065_007,SE_T066_001,SE_T066_002,SE_T066_003,SE_T066_004,SE_T066_005,SE_T066_006,SE_T066_007,SE_T066_008,SE_T066_009,SE_T066_010,SE_T066_011,SE_T066_012,SE_T066_013,SE_T066_014,SE_T066_015,SE_T066_016,SE_T066_017,SE_T066_018,SE_T067_001,SE_T067_002,SE_T067_003,SE_T074_001,SE_T074_002,SE_T074_003,SE_T075_001,SE_T075_002,SE_T075_003,SE_T076_001,SE_T076_002,SE_T076_003,SE_T077_001,SE_T077_002,SE_T077_003,SE_T078_001,SE_T078_002,SE_T078_003,SE_T079_001,SE_T079_002,SE_T079_003,SE_T080_001,SE_T080_002,SE_T080_003,SE_T081_001,SE_T081_002,SE_T081_003,SE_T082_001,SE_T082_002,SE_T082_003,SE_T083_001,SE_T084_001,SE_T085_001,SE_T086_001,SE_T087_001,SE_T088_001,SE_T089_001,SE_T090_001,SE_T091_001,SE_T092_001
"39081000800","14000US39081000800","Census Tract 8, Jefferson County, Ohio","Census Tract 8, Jefferson County, Ohio","oh","140","00","ACSSF","0013441",,,,,"39","081",,,,"000800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916,916,2036.215,0.449854207818723,319,133,26,16,22,7,15,0,0,0,96,4,0,0,0,0,0,15156,15156,13413,24609,,,,,7324,,13413,25284.9529780564,14135,26320.3571428571,17969,17848.7179487179,13513,17450,41159,12121,12737,13942,9646,40045,,11154,7917,,,41045,,,7917,,,10962,,10962,,,,15156,50305,9583,319,108,211,319,108,211,319,4,315,319,56,263,319,127,192,319,45,274,319,16,303,319,135,184,319,32,287,10152,10850,8930,,,,,13302,2820,10850
"39081001000","14000US39081001000","Census Tract 10, Jefferson County, Ohio","Census Tract 10, Jefferson County, Ohio","oh","140","00","ACSSF","0013442",,,,,"39","081",,,,"001000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358,2358,994.3781,2.37133145018433,1088,150,31,63,82,21,65,28,62,54,48,113,116,99,28,42,86,49000,49000,49292,,,,,,,9875,51094,74140.1654411765,79531,105551.583710407,21534,25138.1176470588,29973,43906,55027,20729,17802,32315,12850,35363,2499,17471,38750,42022,24583,46379,5915,21750,50375,50402,89286,15114,2499,16513,20625,36591,8425,49000,64332,13603,1088,785,303,1088,767,321,1088,92,996,1088,307,781,1088,370,718,1088,20,1068,1088,0,1088,1088,307,781,1088,177,911,34434,34738,,,,,,,12514,35450
"39081001200","14000US39081001200","Census Tract 12, Jefferson County, Ohio","Census Tract 12, Jefferson County, Ohio","oh","140","00","ACSSF","0013443",,,,,"39","081",,,,"001200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181,5181,771.8841,6.71214770107043,2329,211,257,181,152,95,172,119,124,161,258,196,173,140,41,14,35,39250,39250,39183,74286,,65417,,,12500,,39800,50645.9854014599,49239,63999.4663108739,16553,25008.6746987952,21657,27061,39286,19441,16403,33750,11663,27179,12036,23160,25150,50521,44950,33512,12286,27778,34940,73438,67632,22165,9453,17554,19545,44551,44145,39250,49223,19917,2329,1568,761,2329,1539,790,2329,149,2180,2329,410,1919,2329,916,1413,2329,88,2241,2329,90,2239,2329,657,1672,2329,273,2056,23010,22301,22835,,113961,,9721,2225,14821,22411
"39081001300","14000US39081001300","Census Tract 13, Jefferson County, Ohio","Census Tract 13, Jefferson County, Ohio","oh","140","00","ACSSF","0013444",,,,,"39","081",,,,"001300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473,1473,594.1019,2.47937249130112,590,110,72,13,9,58,71,67,48,44,9,33,36,20,0,0,0,32889,32889,33450,19327,,,,,,,33450,33995.7627118644,32163,33238.630806846,28854,32490.0552486188,14786,26122,35167,17366,10957,16806,9491,14716,14844,11875,32625,55000,,28426,21250,5385,33700,,,12746,,12635,11792,,,32889,35391,25174,590,353,237,590,339,251,590,79,511,590,59,531,590,187,403,590,31,559,590,71,519,590,145,445,590,128,462,13695,14226,12163,,,,,3628,,14226
"39081001400","14000US39081001400","Census Tract 14, Jefferson County, Ohio","Census Tract 14, Jefferson County, Ohio","oh","140","00","ACSSF","0013445",,,,,"39","081",,,,"001400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4596,4596,2482.28,1.85152402250512,1766,104,108,132,91,134,136,138,150,139,145,126,177,58,104,24,0,41538,41538,42533,26500,,,,,,,42533,50441.0532276331,50625,61558.604206501,30833,33864.4444444444,17810,27557,49205,10714,11802,28796,8826,32745,36071,27341,32955,29883,36855,37422,2499,36979,47750,29740,29390,26918,,22171,24231,32708,40455,41538,48426,19464,1766,1174,592,1766,1136,630,1766,114,1652,1766,507,1259,1766,708,1058,1766,56,1710,1766,32,1734,1766,589,1177,1766,274,1492,20162,20907,9600,,,,,123,3925,21245
"39081001700","14000US39081001700","Census Tract 17, Jefferson County, Ohio","Census Tract 17, Jefferson County, Ohio","oh","140","00","ACSSF","0013446",,,,,"39","081",,,,"001700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726,1726,3566.566,0.483938921724734,744,145,32,69,147,70,51,46,0,0,17,52,24,28,47,16,0,23779,23779,26131,21042,,,,,2499,,26131,39671.6397849462,27321,48568.0995475113,20560,22824.5033112583,16649,25819,29539,16200,11750,27167,8810,21293,9625,13295,34881,23452,2499,21509,9625,11833,42917,14300,2499,16932,,14643,6932,31957,,23779,34955,20019,744,453,291,744,442,302,744,43,701,744,148,596,744,341,403,744,51,693,744,39,705,744,174,570,744,150,594,17809,20412,15022,,,,,-1,,20200
"39081011000","14000US39081011000","Census Tract 110, Jefferson County, Ohio","Census Tract 110, Jefferson County, Ohio","oh","140","00","ACSSF","0013447",,,,,"39","081",,,,"011000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,1616,36.13596,44.7200033359228,609,61,85,80,62,52,26,48,16,15,14,23,87,13,0,14,13,26031,26031,26065,,,,,,,,26065,53608.5385878489,25474,57235.4401805869,19559,41227.1084337349,17115,21129,44583,16855,11328,42917,9566,25917,31250,25800,20903,48750,250001,27115,37500,24250,38542,9028,250001,25000,,26964,6838,88229,,26031,35700,12055,609,430,179,609,407,202,609,38,571,609,92,517,609,183,426,609,32,577,609,10,599,609,155,454,609,87,522,20520,20988,1886,,7430,,,,,20988
"39081011200","14000US39081011200","Census Tract 112, Jefferson County, Ohio","Census Tract 112, Jefferson County, Ohio","oh","140","00","ACSSF","0013449",,,,,"39","081",,,,"011200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931,1931,3240.516,0.595892722282883,850,105,96,57,84,78,118,81,47,25,18,59,18,14,0,43,7,30245,30245,30172,,,,,,,,30172,40481.0588235294,32051,48334.2629482072,25556,24806.0344827586,15906,28421,39583,16706,11134,25795,7641,20441,11157,17109,30337,42500,,31588,12059,30809,35625,250001,,13036,7212,11917,21204,41250,,30245,34390,20184,850,622,228,850,622,228,850,51,799,850,100,750,850,309,541,850,50,800,850,58,792,850,246,604,850,111,739,18257,18312,,,,,,10169,,18312
"39081011300","14000US39081011300","Census Tract 113, Jefferson County, Ohio","Census Tract 113, Jefferson County, Ohio","oh","140","00","ACSSF","0013450",,,,,"39","081",,,,"011300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699,2699,4190.638,0.644054721489057,1187,116,69,58,63,109,76,129,133,28,175,50,156,25,0,0,0,39338,39338,39400,,,,,,,,39400,42439.5113732098,46957,51400.5376344086,24271,26293.453724605,20890,32434,42615,21229,14604,25708,10347,24479,38250,20991,22258,32361,31765,38839,38250,37576,42775,42167,31103,16810,,15938,13625,26696,38304,39338,42063,38009,1187,873,314,1187,862,325,1187,59,1128,1187,199,988,1187,392,795,1187,74,1113,1187,44,1143,1187,356,831,1187,171,1016,18840,18994,,,3042,,,,,18994
"39081011401","14000US39081011401","Census Tract 114.01, Jefferson County, Ohio","Census Tract 114.01, Jefferson County, Ohio","oh","140","00","ACSSF","0013451",,,,,"39","081",,,,"011401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290,4290,123.2783,34.7993241667529,1637,86,78,140,139,141,46,92,85,41,146,168,288,50,80,46,11,47695,47695,47539,,,,,,9219,,47539,55676.1148442272,55152,62918.4908789386,22396,33484.9187935035,23289,34934,50347,19570,17532,23523,10505,28904,11250,26288,32619,36736,54120,43885,13194,43011,49500,43571,86979,19413,9643,18500,23316,33625,53241,47695,51818,19840,1637,1176,461,1637,1157,480,1637,111,1526,1637,351,1286,1637,521,1116,1637,76,1561,1637,18,1619,1637,432,1205,1637,245,1392,21604,21909,5646,,,,,9531,,21974
"39081011402","14000US39081011402","Census Tract 114.02, Jefferson County, Ohio","Census Tract 114.02, Jefferson County, Ohio","oh","140","00","ACSSF","0013452",,,,,"39","081",,,,"011402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655,3655,113.4545,32.2155562110712,1623,61,83,60,103,116,64,98,98,93,180,175,257,108,101,16,10,52064,52064,52209,,,,,,,,52209,61330.3758471965,57930,68425.5260750229,37929,44623.3962264151,30592,38875,61304,26300,21863,35156,13983,37722,36250,27026,39890,53000,45764,50373,50370,29286,60870,47159,,28514,,13571,28188,55450,46597,52064,56087,26835,1623,1155,468,1623,1130,493,1623,72,1551,1623,337,1286,1623,538,1085,1623,28,1595,1623,56,1567,1623,452,1171,1623,274,1349,27605,27803,,,,,,5942,,27803
"39081011700","14000US39081011700","Census Tract 117, Jefferson County, Ohio","Census Tract 117, Jefferson County, Ohio","oh","140","00","ACSSF","0013454",,,,,"39","081",,,,"011700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4508,4508,179.3554,25.1344577658275,1965,68,102,199,254,84,148,118,144,76,168,244,147,150,32,16,15,40344,40344,41377,18618,,,,,31250,,41377,52493.2824427481,54191,66215.7177225341,23442,27914.3454038997,23673,33112,52332,18629,18673,29453,14949,32845,21604,30577,31299,51938,47500,44591,21518,44119,42766,60302,65536,22759,21630,10208,19693,40536,42031,40344,43313,29231,1965,1325,640,1965,1310,655,1965,72,1893,1965,588,1377,1965,830,1135,1965,86,1879,1965,34,1931,1965,639,1326,1965,286,1679,23167,24492,5498,,,,,7271,,24492
"39081011800","14000US39081011800","Census Tract 118, Jefferson County, Ohio","Census Tract 118, Jefferson County, Ohio","oh","140","00","ACSSF","0013455",,,,,"39","081",,,,"011800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3664,3664,977.2981,3.74911196499752,1643,147,226,72,108,79,85,130,59,135,125,134,185,74,68,0,16,39356,39356,39755,26833,,,,,,,39755,47791.4181375533,51321,60929.226618705,14801,19954.6139359699,21348,35625,47115,22267,12524,34196,9984,32163,29934,28105,32379,40917,64554,44148,33000,40833,70833,41583,,21324,,12370,21042,39231,68412,39356,45080,26375,1643,1046,597,1643,1034,609,1643,98,1545,1643,434,1209,1643,717,926,1643,38,1605,1643,54,1589,1643,481,1162,1643,263,1380,21503,22216,5685,,,,,,,22216
